Attrition,BusinessTravel,EnvironmentSatisfaction,Gender,JobLevel,JobSatisfaction,MonthlyIncome,OverTime,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age_Profile,Age_cat,Gender_cat,JobLevel_cat,BusinessTravel_cat,OverTime_cat,WorkLifeBalance_cat,TrainingTimesLastYear_cat,EnvironmentSatisfaction_cat,JobSatisfaction_cat
0,1,4,1,3,1,8321,1,1,3,12,2,Adult (26-44),Male,Middle,Travel Rarely,Yes,Better,1-2,Very High,Low
1,2,3,1,1,2,2342,1,2,2,5,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Good,3-4,High,Medium
0,1,3,1,2,2,4071,0,4,2,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,7-8,High,Medium
1,1,3,1,2,4,5813,1,2,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,3-4,High,Very High
0,1,4,1,1,1,3143,0,1,3,10,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,1-2,Very High,Low
0,1,3,1,1,4,2044,0,6,4,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,More than 10,High,Very High
0,1,3,1,3,3,13464,0,3,3,4,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,5-6,High,High
0,3,2,1,2,2,7991,0,3,3,2,3,Middle-age (45-59),Male,Junior,Non-Travel,No,Better,5-6,Medium,Medium
0,1,3,0,1,1,3377,0,5,2,4,2,Adult (26-44),Female,Entry,Travel Rarely,No,Good,9-10,High,Low
0,1,2,1,2,1,5538,0,2,2,0,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,3-4,Medium,Low
0,3,2,1,2,4,5762,0,6,3,7,2,Adult (26-44),Male,Junior,Non-Travel,No,Better,More than 10,Medium,Very High
0,3,1,1,1,2,2592,0,3,3,11,2,Adult (26-44),Male,Entry,Non-Travel,No,Better,5-6,Low,Medium
1,2,4,1,2,1,5346,0,3,2,7,2,Adult (26-44),Male,Junior,Travel Frequently,No,Good,5-6,Very High,Low
1,1,4,1,2,1,4213,0,4,1,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Bad,7-8,Very High,Low
0,2,3,1,2,4,4127,0,6,3,2,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,More than 10,High,Very High
0,3,1,1,1,3,2438,0,2,2,3,2,Adult (26-44),Male,Entry,Non-Travel,No,Good,3-4,Low,High
0,1,2,1,2,2,6870,0,3,1,3,2,Adult (26-44),Male,Junior,Travel Rarely,No,Bad,5-6,Medium,Medium
0,1,3,0,3,3,10447,1,3,4,22,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Best,5-6,High,High
0,1,1,0,3,3,9667,0,3,3,7,2,Adult (26-44),Female,Middle,Travel Rarely,No,Better,5-6,Low,High
1,1,4,0,1,2,2148,1,3,3,5,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Better,5-6,Very High,Medium
1,1,4,0,2,2,8926,0,2,4,9,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Best,3-4,Very High,Medium
0,1,3,0,2,4,6513,0,3,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,5-6,High,Very High
0,1,2,1,2,3,6799,0,5,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,9-10,Medium,High
0,3,2,1,4,2,16291,0,0,2,16,3,Middle-age (45-59),Male,Senior,Non-Travel,No,Good,No Training,Medium,Medium
0,1,2,1,1,3,2705,0,2,4,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,3-4,Medium,High
0,1,3,0,3,2,10333,1,4,3,22,3,Middle-age (45-59),Female,Middle,Travel Rarely,Yes,Better,7-8,High,Medium
0,1,2,0,2,1,4448,0,3,3,7,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,5-6,Medium,Low
0,1,4,0,2,4,6854,0,2,2,7,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Good,3-4,Very High,Very High
0,2,1,0,3,1,9637,0,3,3,3,2,Adult (26-44),Female,Middle,Travel Frequently,No,Better,5-6,Low,Low
0,1,3,0,1,1,3591,0,3,3,3,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,5-6,High,Low
0,1,2,0,2,4,5405,1,4,2,4,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Good,7-8,Medium,Very High
0,1,3,1,2,4,4684,0,4,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,7-8,High,Very High
0,2,1,1,4,3,15787,1,3,3,2,3,Middle-age (45-59),Male,Senior,Travel Frequently,Yes,Better,5-6,Low,High
0,3,2,0,1,3,1514,0,4,1,0,1,Young Adult (18-25),Female,Entry,Non-Travel,No,Bad,7-8,Medium,High
1,1,4,1,1,1,2956,0,4,3,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,7-8,Very High,Low
1,1,1,1,1,1,2335,1,3,3,2,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,5-6,Low,Low
0,3,3,0,2,3,5154,0,3,4,8,3,Middle-age (45-59),Female,Junior,Non-Travel,No,Best,5-6,High,High
0,1,4,0,2,2,6962,1,2,3,1,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,3-4,Very High,Medium
0,2,1,1,2,4,5675,0,5,3,7,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,9-10,Low,Very High
0,2,4,0,1,4,2379,1,3,2,5,2,Adult (26-44),Female,Entry,Travel Frequently,Yes,Good,5-6,Very High,Very High
0,2,4,1,1,4,3812,0,3,4,11,2,Adult (26-44),Male,Entry,Travel Frequently,No,Best,5-6,Very High,Very High
0,2,4,1,2,4,4648,0,2,4,0,2,Adult (26-44),Male,Junior,Travel Frequently,No,Best,3-4,Very High,Very High
0,3,3,1,1,3,2936,0,1,2,6,2,Adult (26-44),Male,Entry,Non-Travel,No,Good,1-2,High,High
0,1,2,0,1,3,2105,0,2,3,2,3,Middle-age (45-59),Female,Entry,Travel Rarely,No,Better,3-4,Medium,High
0,1,4,1,3,4,8578,0,4,2,9,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Good,7-8,Very High,Very High
0,3,3,1,1,4,2706,0,2,3,3,2,Adult (26-44),Male,Entry,Non-Travel,No,Better,3-4,High,Very High
0,1,4,1,2,3,6384,0,3,3,7,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Very High,High
0,1,4,1,1,3,3968,0,3,3,0,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,5-6,Very High,High
1,1,3,1,2,2,9907,1,3,2,2,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Good,5-6,High,Medium
0,1,1,0,4,1,13225,0,5,3,19,3,Middle-age (45-59),Female,Senior,Travel Rarely,No,Better,9-10,Low,Low
0,1,2,0,2,3,3540,0,5,3,9,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,9-10,Medium,High
0,1,4,1,1,2,2804,0,3,3,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,5-6,Very High,Medium
0,1,1,0,5,3,19392,0,2,3,16,2,Adult (26-44),Female,Executive,Travel Rarely,No,Better,3-4,Low,High
0,1,4,1,5,2,19665,0,3,3,22,3,Middle-age (45-59),Male,Executive,Travel Rarely,No,Better,5-6,Very High,Medium
1,2,4,1,1,4,2439,1,3,2,1,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Good,5-6,Very High,Very High
1,1,3,0,3,2,7314,0,2,3,8,3,Middle-age (45-59),Female,Middle,Travel Rarely,No,Better,3-4,High,Medium
0,2,4,0,1,1,4774,0,2,2,7,2,Adult (26-44),Female,Entry,Travel Frequently,No,Good,3-4,Very High,Low
0,1,4,1,2,4,3902,0,2,3,2,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,Very High,Very High
0,1,2,1,1,4,2662,0,2,4,5,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Best,3-4,Medium,Very High
0,1,2,0,1,2,2856,0,3,3,1,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,5-6,Medium,Medium
1,1,2,1,1,4,1081,0,3,2,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,5-6,Medium,Very High
1,1,4,1,1,2,2472,1,2,3,1,1,Young Adult (18-25),Male,Entry,Travel Rarely,Yes,Better,3-4,Very High,Medium
0,1,2,0,2,3,5673,1,4,3,10,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,7-8,Medium,High
0,1,2,1,2,3,4197,0,2,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,Medium,High
0,1,3,1,3,4,9713,1,3,3,5,2,Adult (26-44),Male,Middle,Travel Rarely,Yes,Better,5-6,High,Very High
0,1,4,1,1,1,2062,0,2,3,3,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,Very High,Low
0,1,4,1,2,1,4284,1,2,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,3-4,Very High,Low
0,1,4,0,2,2,4788,1,2,3,3,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,3-4,Very High,Medium
0,1,2,0,2,4,5906,0,2,2,9,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Good,3-4,Medium,Very High
0,2,2,1,2,4,3886,0,2,2,10,2,Adult (26-44),Male,Junior,Travel Frequently,No,Good,3-4,Medium,Very High
0,1,1,1,4,1,16823,0,3,3,19,2,Adult (26-44),Male,Senior,Travel Rarely,No,Better,5-6,Low,Low
0,1,2,0,1,3,2933,1,3,2,1,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Good,5-6,Medium,High
0,1,1,0,2,3,6500,0,5,2,8,2,Adult (26-44),Female,Junior,Travel Rarely,No,Good,9-10,Low,High
0,2,4,0,4,4,17174,0,3,3,22,3,Middle-age (45-59),Female,Senior,Travel Frequently,No,Better,5-6,Very High,Very High
0,1,2,1,2,1,5033,0,5,3,2,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,9-10,Medium,Low
1,3,4,1,1,1,2307,1,2,3,5,2,Adult (26-44),Male,Entry,Non-Travel,Yes,Better,3-4,Very High,Low
1,1,1,1,1,4,2587,0,3,3,4,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Better,5-6,Low,Very High
0,1,3,1,2,2,5507,0,1,1,4,2,Adult (26-44),Male,Junior,Travel Rarely,No,Bad,1-2,High,Medium
0,1,3,0,2,2,4393,0,3,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,5-6,High,Medium
0,1,3,1,3,1,13348,0,3,4,13,2,Adult (26-44),Male,Middle,Travel Rarely,No,Best,5-6,High,Low
0,1,3,0,2,4,6583,1,2,3,5,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,3-4,High,Very High
0,1,4,0,2,4,8103,1,3,2,4,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Good,5-6,Very High,Very High
0,1,1,0,1,3,3978,0,0,2,2,2,Adult (26-44),Female,Entry,Travel Rarely,No,Good,No Training,Low,High
0,2,3,1,1,4,2544,0,3,3,7,2,Adult (26-44),Male,Entry,Travel Frequently,No,Better,5-6,High,Very High
0,2,2,1,2,3,5399,0,3,3,4,3,Middle-age (45-59),Male,Junior,Travel Frequently,No,Better,5-6,Medium,High
0,1,2,1,2,3,5487,0,2,2,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,3-4,Medium,High
0,2,3,1,2,4,6834,1,2,3,7,2,Adult (26-44),Male,Junior,Travel Frequently,Yes,Better,3-4,High,Very High
1,2,3,1,1,1,1091,0,3,3,1,2,Adult (26-44),Male,Entry,Travel Frequently,No,Better,5-6,High,Low
0,3,1,0,2,3,5736,0,1,3,3,2,Adult (26-44),Female,Junior,Non-Travel,No,Better,1-2,Low,High
0,1,2,1,1,2,2226,0,3,2,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,5-6,Medium,Medium
0,2,3,1,2,4,5747,1,3,3,15,2,Adult (26-44),Male,Junior,Travel Frequently,Yes,Better,5-6,High,Very High
1,1,4,0,2,3,9854,1,0,3,2,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,No Training,Very High,High
0,3,3,1,2,2,5467,0,4,4,8,3,Middle-age (45-59),Male,Junior,Non-Travel,No,Best,7-8,High,Medium
0,1,4,0,2,1,5380,0,3,3,0,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Better,5-6,Very High,Low
0,1,1,1,2,1,5151,0,3,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Low,Low
0,2,4,0,2,2,2133,1,3,3,20,2,Adult (26-44),Female,Junior,Travel Frequently,Yes,Better,5-6,Very High,Medium
0,1,4,0,4,4,17875,1,2,2,1,3,Middle-age (45-59),Female,Senior,Travel Rarely,Yes,Good,3-4,Very High,Very High
1,2,1,0,1,3,2432,1,2,3,4,2,Adult (26-44),Female,Entry,Travel Frequently,Yes,Better,3-4,Low,High
0,1,2,1,1,4,4771,0,0,4,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Best,No Training,Medium,Very High
0,2,2,1,5,4,19161,0,3,3,5,3,Middle-age (45-59),Male,Executive,Travel Frequently,No,Better,5-6,Medium,Very High
0,1,2,1,2,4,5087,1,4,3,0,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,7-8,Medium,Very High
1,2,1,0,1,2,2863,0,2,3,1,2,Adult (26-44),Female,Entry,Travel Frequently,No,Better,3-4,Low,Medium
0,1,2,1,2,1,5561,0,2,1,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Bad,3-4,Medium,Low
0,3,3,1,1,3,2144,0,3,2,5,2,Adult (26-44),Male,Entry,Non-Travel,No,Good,5-6,High,High
0,3,3,1,1,1,3065,1,3,4,4,2,Adult (26-44),Male,Entry,Non-Travel,Yes,Best,5-6,High,Low
0,3,1,1,1,2,2810,0,3,3,5,2,Adult (26-44),Male,Entry,Non-Travel,No,Better,5-6,Low,Medium
0,1,1,1,3,4,9888,0,3,2,14,2,Adult (26-44),Male,Middle,Travel Rarely,No,Good,5-6,Low,Very High
0,1,4,1,3,3,8628,0,2,2,8,2,Adult (26-44),Male,Middle,Travel Rarely,No,Good,3-4,Very High,High
0,1,3,1,1,1,2867,0,6,2,7,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,More than 10,High,Low
0,1,1,1,2,1,5373,0,5,2,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Good,9-10,Low,Low
0,3,3,0,2,4,6667,0,6,3,5,2,Adult (26-44),Female,Junior,Non-Travel,No,Better,More than 10,High,Very High
0,2,4,1,2,1,5003,0,6,3,10,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,More than 10,Very High,Low
1,1,3,1,1,4,2367,0,2,2,4,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,3-4,High,Very High
0,1,1,1,1,1,2858,0,3,2,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,5-6,Low,Low
0,1,3,0,2,4,5204,1,2,3,10,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,3-4,High,Very High
0,1,4,1,2,4,4105,0,5,3,7,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,9-10,Very High,Very High
0,1,4,1,2,4,9679,0,1,3,1,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,1-2,Very High,Very High
1,2,1,1,2,4,5617,1,4,3,10,2,Adult (26-44),Male,Junior,Travel Frequently,Yes,Better,7-8,Low,Very High
1,1,1,1,3,1,10448,1,2,2,2,3,Middle-age (45-59),Male,Middle,Travel Rarely,Yes,Good,3-4,Low,Low
0,1,1,0,2,3,2897,0,6,2,4,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Good,More than 10,Low,High
0,2,4,1,2,3,5968,0,2,3,9,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,3-4,Very High,High
0,1,1,1,3,3,7510,0,1,3,10,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,1-2,Low,High
0,2,4,1,1,2,2991,1,2,3,6,2,Adult (26-44),Male,Entry,Travel Frequently,Yes,Better,3-4,Very High,Medium
0,1,3,1,5,2,19636,1,0,3,10,3,Middle-age (45-59),Male,Executive,Travel Rarely,Yes,Better,No Training,High,Medium
0,1,4,0,1,4,1129,1,4,3,1,2,Adult (26-44),Female,Entry,Travel Rarely,Yes,Better,7-8,Very High,Very High
0,1,2,1,4,1,13341,0,3,3,20,2,Adult (26-44),Male,Senior,Travel Rarely,No,Better,5-6,Medium,Low
0,3,4,1,2,3,4332,0,2,3,20,2,Adult (26-44),Male,Junior,Non-Travel,No,Better,3-4,Very High,High
0,3,3,0,3,3,11031,0,2,4,11,2,Adult (26-44),Female,Middle,Non-Travel,No,Best,3-4,High,High
0,1,3,0,2,1,4440,1,3,3,5,3,Middle-age (45-59),Female,Junior,Travel Rarely,Yes,Better,5-6,High,Low
0,1,2,1,2,3,4617,0,2,2,4,1,Young Adult (18-25),Male,Junior,Travel Rarely,No,Good,3-4,Medium,High
0,1,4,1,1,4,2647,0,6,4,5,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Best,More than 10,Very High,Very High
0,2,4,0,2,3,6323,0,2,4,10,2,Adult (26-44),Female,Junior,Travel Frequently,No,Best,3-4,Very High,High
0,1,2,0,2,2,5677,0,4,3,11,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,7-8,Medium,Medium
0,1,3,0,1,2,2187,0,3,3,2,1,Young Adult (18-25),Female,Entry,Travel Rarely,No,Better,5-6,High,Medium
0,1,4,1,1,2,3748,0,6,2,12,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,More than 10,Very High,Medium
0,1,4,1,1,3,3977,1,2,2,2,1,Young Adult (18-25),Male,Entry,Travel Rarely,Yes,Good,3-4,Very High,High
0,1,1,1,3,3,8633,0,3,3,17,3,Middle-age (45-59),Male,Middle,Travel Rarely,No,Better,5-6,Low,High
0,3,2,1,1,3,2008,0,2,2,1,2,Adult (26-44),Male,Entry,Non-Travel,No,Good,3-4,Medium,High
0,1,4,1,2,2,4440,0,3,3,15,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,5-6,Very High,Medium
0,1,1,1,1,3,3067,0,1,3,2,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,1-2,Low,High
0,2,1,1,2,3,5321,0,1,3,8,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,1-2,Low,High
0,1,4,1,2,1,5410,1,3,2,4,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Good,5-6,Very High,Low
0,1,4,1,1,4,2782,0,3,3,5,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,5-6,Very High,Very High
0,3,3,0,3,2,11957,0,3,1,13,3,Middle-age (45-59),Female,Middle,Non-Travel,No,Bad,5-6,High,Medium
0,1,4,1,1,3,2660,1,3,3,2,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,5-6,Very High,High
0,1,4,1,1,3,3375,0,2,4,3,1,Young Adult (18-25),Male,Entry,Travel Rarely,No,Best,3-4,Very High,High
0,1,2,1,2,3,5098,0,5,3,10,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,9-10,Medium,High
0,1,2,0,2,4,4878,1,6,3,9,2,Adult (26-44),Female,Junior,Travel Rarely,Yes,Better,More than 10,Medium,Very High
0,1,3,0,1,2,2837,0,3,3,6,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,5-6,High,Medium
0,1,1,1,1,4,2406,0,3,2,1,2,Adult (26-44),Male,Entry,Travel Rarely,No,Good,5-6,Low,Very High
0,1,2,1,1,2,2269,0,2,3,2,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,Medium,Medium
0,1,1,1,2,4,4108,0,2,3,7,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,3-4,Low,Very High
0,1,2,0,3,3,13206,0,3,3,18,2,Adult (26-44),Female,Middle,Travel Rarely,No,Better,5-6,Medium,High
0,1,3,0,3,4,10422,0,3,3,14,2,Adult (26-44),Female,Middle,Travel Rarely,No,Better,5-6,High,Very High
0,1,3,0,3,4,13744,1,2,3,16,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Better,3-4,High,Very High
0,1,1,0,2,3,4907,1,3,2,5,1,Young Adult (18-25),Female,Junior,Travel Rarely,Yes,Good,5-6,Low,High
0,3,1,1,1,4,3482,0,3,2,9,3,Middle-age (45-59),Male,Entry,Non-Travel,No,Good,5-6,Low,Very High
0,1,2,1,1,4,2436,1,2,3,4,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Better,3-4,Medium,Very High
0,1,3,1,1,1,2380,1,6,3,2,1,Young Adult (18-25),Male,Entry,Travel Rarely,Yes,Better,More than 10,High,Low
0,3,4,1,5,4,19431,0,3,2,6,2,Adult (26-44),Male,Executive,Non-Travel,No,Good,5-6,Very High,Very High
1,2,4,1,1,1,1790,0,3,2,1,1,Young Adult (18-25),Male,Entry,Travel Frequently,No,Good,5-6,Very High,Low
0,1,1,0,3,4,7644,0,2,3,9,2,Adult (26-44),Female,Middle,Travel Rarely,No,Better,3-4,Low,Very High
0,2,4,0,2,2,5131,0,3,3,4,2,Adult (26-44),Female,Junior,Travel Frequently,No,Better,5-6,Very High,Medium
0,3,3,1,2,3,6306,0,2,2,13,3,Middle-age (45-59),Male,Junior,Non-Travel,No,Good,3-4,High,High
1,1,1,1,1,4,4787,1,3,4,2,2,Adult (26-44),Male,Entry,Travel Rarely,Yes,Best,5-6,Low,Very High
0,1,1,1,5,3,18880,0,2,2,22,2,Adult (26-44),Male,Executive,Travel Rarely,No,Good,3-4,Low,High
1,1,4,1,1,3,2339,0,4,1,10,3,Middle-age (45-59),Male,Entry,Travel Rarely,No,Bad,7-8,Very High,High
0,1,1,0,4,2,13570,0,3,3,20,2,Adult (26-44),Female,Senior,Travel Rarely,No,Better,5-6,Low,Medium
0,1,4,0,2,3,6712,0,2,3,8,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,3-4,Very High,High
0,3,4,1,2,4,5406,0,4,2,15,2,Adult (26-44),Male,Junior,Non-Travel,No,Good,7-8,Very High,Very High
0,1,3,1,2,2,8938,0,5,3,5,2,Adult (26-44),Male,Junior,Travel Rarely,No,Better,9-10,High,Medium
0,1,4,1,1,1,2439,0,4,3,4,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,7-8,Very High,Low
0,1,3,0,3,4,8837,1,2,3,9,2,Adult (26-44),Female,Middle,Travel Rarely,Yes,Better,3-4,High,Very High
0,1,1,0,2,4,5343,0,1,3,10,2,Adult (26-44),Female,Junior,Travel Rarely,No,Better,1-2,Low,Very High
1,2,2,1,2,3,6728,0,3,3,6,3,Middle-age (45-59),Male,Junior,Travel Frequently,No,Better,5-6,Medium,High
0,1,2,0,2,4,6652,0,2,2,6,2,Adult (26-44),Female,Junior,Travel Rarely,No,Good,3-4,Medium,Very High
0,1,4,0,2,3,4850,0,3,3,5,3,Middle-age (45-59),Female,Junior,Travel Rarely,No,Better,5-6,Very High,High
0,1,3,1,1,3,2809,0,2,3,2,2,Adult (26-44),Male,Entry,Travel Rarely,No,Better,3-4,High,High
0,2,3,1,2,3,5689,1,2,4,10,2,Adult (26-44),Male,Junior,Travel Frequently,Yes,Best,3-4,High,High
0,1,3,0,1,3,2001,0,2,3,5,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,3-4,High,High
0,1,3,0,1,4,2977,0,5,3,4,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,9-10,High,Very High
0,1,4,1,2,2,4025,1,2,3,4,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,3-4,Very High,Medium
0,1,4,0,1,1,3785,0,3,1,5,2,Adult (26-44),Female,Entry,Travel Rarely,No,Bad,5-6,Very High,Low
1,1,4,1,3,1,10854,1,3,3,3,3,Middle-age (45-59),Male,Middle,Travel Rarely,Yes,Better,5-6,Very High,Low
0,1,2,0,4,4,12031,0,2,2,20,2,Adult (26-44),Female,Senior,Travel Rarely,No,Good,3-4,Medium,Very High
0,3,2,1,2,1,9936,0,2,3,9,2,Adult (26-44),Male,Junior,Non-Travel,No,Better,3-4,Medium,Low
0,1,4,0,1,3,2966,0,2,3,4,2,Adult (26-44),Female,Entry,Travel Rarely,No,Better,3-4,Very High,High
0,2,3,1,2,4,2571,0,3,3,5,2,Adult (26-44),Male,Junior,Travel Frequently,No,Better,5-6,High,Very High
0,1,4,1,3,1,9991,0,5,3,7,2,Adult (26-44),Male,Middle,Travel Rarely,No,Better,9-10,Very High,Low
0,1,2,1,2,2,6142,1,0,3,6,2,Adult (26-44),Male,Junior,Travel Rarely,Yes,Better,No Training,Medium,Medium
0,2,4,1,2,2,5390,0,3,2,9,3,Middle-age (45-59),Male,Junior,Travel Frequently,No,Good,5-6,Very High,Medium
0,1,2,1,2,3,4404,0,3,4,4,2,Adult (26-44),Male,Junior,Travel Rarely,No,Best,5-6,Medium,High
